date,jdate,open,high,low,close
2022-03-03,1400-12-12,38700000.0,38700000.0,38700000.0,38700000.0
2022-03-02,1400-12-11,38700000.0,38700000.0,38700000.0,38700000.0
2022-03-01,1400-12-10,38600000.0,38800000.0,38600000.0,38600000.0
2022-02-28,1400-12-09,38500000.0,38500000.0,38500000.0,38500000.0
2022-02-27,1400-12-08,38300000.0,38500000.0,38300000.0,38500000.0
2022-02-26,1400-12-07,38000000.0,38200000.0,37500000.0,38200000.0
2022-02-25,1400-12-06,38000000.0,38000000.0,37500000.0,37500000.0
2022-02-24,1400-12-05,38800000.0,38800000.0,38800000.0,38800000.0
2022-02-23,1400-12-04,38000000.0,38800000.0,38000000.0,38800000.0
2022-02-22,1400-12-03,37330000.0,37330000.0,37300000.0,37300000.0
2022-02-21,1400-12-02,36800000.0,37200000.0,36800000.0,37200000.0
2022-02-20,1400-12-01,36500000.0,36780000.0,36500000.0,36780000.0
2022-02-19,1400-11-30,36700000.0,36700000.0,36500000.0,36650000.0
2022-02-18,1400-11-29,37000000.0,37000000.0,36800000.0,36800000.0
2022-02-16,1400-11-27,37800000.0,37800000.0,37500000.0,37500000.0
2022-02-15,1400-11-26,37840000.0,37840000.0,37840000.0,37840000.0
2022-02-13,1400-11-24,38600000.0,38600000.0,38000000.0,38000000.0
2022-02-12,1400-11-23,38000000.0,38500000.0,37900000.0,38500000.0
2022-02-11,1400-11-22,36600000.0,37800000.0,36600000.0,37800000.0
2022-02-10,1400-11-21,36200000.0,36200000.0,36200000.0,36200000.0
2022-02-09,1400-11-20,36200000.0,36200000.0,36200000.0,36200000.0
2022-02-08,1400-11-19,36500000.0,36750000.0,36300000.0,36300000.0
2022-02-07,1400-11-18,36900000.0,37000000.0,36200000.0,36200000.0
2022-02-06,1400-11-17,37300000.0,37340000.0,37300000.0,37300000.0
2022-02-05,1400-11-16,36800000.0,37500000.0,36800000.0,37500000.0
2022-02-04,1400-11-15,37500000.0,37500000.0,37000000.0,37000000.0
2022-02-03,1400-11-14,37700000.0,37700000.0,37700000.0,37700000.0
2022-02-02,1400-11-13,37500000.0,37700000.0,37500000.0,37700000.0
2022-02-01,1400-11-12,37500000.0,37600000.0,37500000.0,37600000.0
2022-01-31,1400-11-11,37800000.0,37800000.0,37700000.0,37700000.0
2022-01-30,1400-11-10,38000000.0,38150000.0,37700000.0,37700000.0
2022-01-29,1400-11-09,38150000.0,38200000.0,38100000.0,38100000.0
2022-01-28,1400-11-08,38200000.0,38500000.0,38200000.0,38300000.0
2022-01-27,1400-11-07,38000000.0,38000000.0,38000000.0,38000000.0
2022-01-26,1400-11-06,38200000.0,38200000.0,38000000.0,38000000.0
2022-01-25,1400-11-05,38500000.0,38800000.0,38500000.0,38500000.0
2022-01-24,1400-11-04,38830000.0,38830000.0,38000000.0,38000000.0
2022-01-23,1400-11-03,38800000.0,39000000.0,38700000.0,38900000.0
2022-01-22,1400-11-02,38200000.0,38500000.0,38200000.0,38500000.0
2022-01-21,1400-11-01,38200000.0,38500000.0,38000000.0,38300000.0
2022-01-20,1400-10-30,38150000.0,38150000.0,38150000.0,38150000.0
2022-01-19,1400-10-29,38300000.0,38300000.0,38150000.0,38150000.0
2022-01-18,1400-10-28,36900000.0,37800000.0,36900000.0,37800000.0
2022-01-17,1400-10-27,36800000.0,36800000.0,36800000.0,36800000.0
2022-01-16,1400-10-26,37500000.0,37500000.0,37000000.0,37000000.0
2022-01-15,1400-10-25,37350000.0,37350000.0,37350000.0,37350000.0
2022-01-14,1400-10-24,37500000.0,37500000.0,37300000.0,37300000.0
2022-01-13,1400-10-23,36600000.0,36600000.0,36600000.0,36600000.0
2022-01-12,1400-10-22,37700000.0,37700000.0,37700000.0,37700000.0
2022-01-11,1400-10-21,36000000.0,36500000.0,36000000.0,36500000.0
2022-01-10,1400-10-20,35860000.0,36200000.0,35860000.0,36200000.0
2022-01-09,1400-10-19,35500000.0,35860000.0,35000000.0,35500000.0
2022-01-08,1400-10-18,36400000.0,36400000.0,36000000.0,36000000.0
2022-01-07,1400-10-17,37000000.0,37200000.0,36500000.0,36500000.0
2022-01-05,1400-10-15,37300000.0,37300000.0,37300000.0,37300000.0
2022-01-04,1400-10-14,37400000.0,37400000.0,37000000.0,37300000.0
2022-01-03,1400-10-13,38000000.0,38000000.0,37200000.0,37500000.0
2022-01-02,1400-10-12,38000000.0,38330000.0,38000000.0,38330000.0
2022-01-01,1400-10-11,38300000.0,38400000.0,37930000.0,38400000.0
2021-12-31,1400-10-10,38000000.0,38500000.0,38000000.0,38000000.0
2021-12-30,1400-10-09,38070000.0,38070000.0,38070000.0,38070000.0
2021-12-29,1400-10-08,38070000.0,38070000.0,38070000.0,38070000.0
2021-12-28,1400-10-07,38280000.0,38800000.0,38000000.0,38000000.0
2021-12-27,1400-10-06,38200000.0,38200000.0,38200000.0,38200000.0
2021-12-26,1400-10-05,38200000.0,38510000.0,38200000.0,38510000.0
2021-12-25,1400-10-04,38100000.0,38500000.0,38100000.0,38500000.0
2021-12-24,1400-10-03,38000000.0,38120000.0,38000000.0,38000000.0
2021-12-23,1400-10-02,38300000.0,38300000.0,38300000.0,38300000.0
2021-12-22,1400-10-01,38120000.0,38300000.0,38120000.0,38300000.0
2021-12-21,1400-09-30,38000000.0,38000000.0,38000000.0,38000000.0
2021-12-20,1400-09-29,38000000.0,38000000.0,37850000.0,37850000.0
2021-12-19,1400-09-28,37410000.0,37800000.0,37410000.0,37500000.0
2021-12-18,1400-09-27,37400000.0,37500000.0,37400000.0,37500000.0
2021-12-17,1400-09-26,38500000.0,38500000.0,37800000.0,37800000.0
2021-12-16,1400-09-25,38810000.0,38810000.0,38810000.0,38810000.0
2021-12-15,1400-09-24,38500000.0,38810000.0,38500000.0,38810000.0
2021-12-14,1400-09-23,38500000.0,39000000.0,38500000.0,38700000.0
2021-12-13,1400-09-22,37890000.0,38300000.0,37800000.0,38300000.0
2021-12-12,1400-09-21,38380000.0,38380000.0,38000000.0,38000000.0
2021-12-11,1400-09-20,38800000.0,38800000.0,38500000.0,38500000.0
2021-12-10,1400-09-19,39000000.0,39200000.0,38500000.0,38500000.0
2021-12-09,1400-09-18,38850000.0,38850000.0,38850000.0,38850000.0
2021-12-08,1400-09-17,39000000.0,39000000.0,38850000.0,38850000.0
2021-12-07,1400-09-16,39500000.0,39500000.0,39200000.0,39200000.0
2021-12-06,1400-09-15,39360000.0,39360000.0,39360000.0,39360000.0
2021-12-05,1400-09-14,39000000.0,39500000.0,39000000.0,39500000.0
2021-12-04,1400-09-13,39050000.0,39050000.0,39050000.0,39050000.0
2021-12-03,1400-09-12,38800000.0,39000000.0,38500000.0,39000000.0
2021-12-02,1400-09-11,38000000.0,38000000.0,38000000.0,38000000.0
2021-12-01,1400-09-10,38000000.0,38000000.0,38000000.0,38000000.0
2021-11-30,1400-09-09,38120000.0,38120000.0,38120000.0,38120000.0
2021-11-29,1400-09-08,38200000.0,38200000.0,38000000.0,38000000.0
2021-11-28,1400-09-07,38000000.0,38500000.0,38000000.0,38500000.0
2021-11-27,1400-09-06,37930000.0,37950000.0,37930000.0,37950000.0
2021-11-26,1400-09-05,38000000.0,38000000.0,37500000.0,38000000.0
2021-11-25,1400-09-04,37850000.0,37850000.0,37850000.0,37850000.0
2021-11-24,1400-09-03,37850000.0,37850000.0,37850000.0,37850000.0
2021-11-23,1400-09-02,37300000.0,38000000.0,37300000.0,38000000.0
2021-11-22,1400-09-01,37000000.0,37000000.0,37000000.0,37000000.0
2021-11-21,1400-08-30,37070000.0,37070000.0,37070000.0,37070000.0
2021-11-20,1400-08-29,36830000.0,37000000.0,36500000.0,37000000.0
2021-11-19,1400-08-28,36820000.0,36820000.0,36800000.0,36800000.0
2021-11-18,1400-08-27,37000000.0,37000000.0,37000000.0,37000000.0
2021-11-17,1400-08-26,37220000.0,37220000.0,37000000.0,37000000.0
2021-11-16,1400-08-25,37740000.0,37740000.0,37300000.0,37300000.0
2021-11-15,1400-08-24,38100000.0,38100000.0,37700000.0,37700000.0
2021-11-14,1400-08-23,38000000.0,38000000.0,38000000.0,38000000.0
2021-11-13,1400-08-22,38500000.0,38500000.0,38300000.0,38300000.0
2021-11-12,1400-08-21,38600000.0,38600000.0,38600000.0,38600000.0
2021-11-11,1400-08-20,38500000.0,38500000.0,38500000.0,38500000.0
2021-11-10,1400-08-19,37700000.0,38500000.0,37700000.0,38500000.0
2021-11-09,1400-08-18,37000000.0,37500000.0,37000000.0,37500000.0
2021-11-08,1400-08-17,36950000.0,37100000.0,36950000.0,37100000.0
2021-11-07,1400-08-16,36500000.0,37500000.0,36500000.0,37000000.0
2021-11-06,1400-08-15,36620000.0,36620000.0,36620000.0,36620000.0
2021-11-05,1400-08-14,36080000.0,36500000.0,36080000.0,36500000.0
2021-11-04,1400-08-13,35800000.0,35800000.0,35800000.0,35800000.0
2021-11-03,1400-08-12,36000000.0,36000000.0,35800000.0,35800000.0
2021-11-02,1400-08-11,36000000.0,36000000.0,35900000.0,35900000.0
2021-11-01,1400-08-10,36000000.0,36000000.0,35850000.0,35850000.0
2021-10-31,1400-08-09,36000000.0,36000000.0,35940000.0,35940000.0
2021-10-30,1400-08-08,35850000.0,35860000.0,35850000.0,35860000.0
2021-10-29,1400-08-07,35800000.0,36000000.0,35400000.0,36000000.0
2021-10-28,1400-08-06,35600000.0,35600000.0,35600000.0,35600000.0
2021-10-27,1400-08-05,35600000.0,35600000.0,35600000.0,35600000.0
2021-10-26,1400-08-04,35800000.0,35800000.0,35800000.0,35800000.0
2021-10-25,1400-08-03,35700000.0,35800000.0,35500000.0,35500000.0
2021-10-24,1400-08-02,35700000.0,35700000.0,35600000.0,35600000.0
2021-10-23,1400-08-01,35500000.0,35500000.0,35500000.0,35500000.0
2021-10-22,1400-07-30,35200000.0,35500000.0,35200000.0,35500000.0
2021-10-21,1400-07-29,35000000.0,35000000.0,35000000.0,35000000.0
2021-10-20,1400-07-28,35000000.0,35000000.0,35000000.0,35000000.0
2021-10-19,1400-07-27,34900000.0,34900000.0,34900000.0,34900000.0
2021-10-18,1400-07-26,34850000.0,35000000.0,34850000.0,35000000.0
2021-10-17,1400-07-25,35000000.0,35000000.0,34700000.0,34700000.0
2021-10-16,1400-07-24,35000000.0,35000000.0,34880000.0,34880000.0
2021-10-15,1400-07-23,34920000.0,34920000.0,34920000.0,34920000.0
2021-10-14,1400-07-22,35000000.0,35000000.0,35000000.0,35000000.0
2021-10-13,1400-07-21,34700000.0,35000000.0,34700000.0,35000000.0
2021-10-12,1400-07-20,34630000.0,34730000.0,34630000.0,34730000.0
2021-10-11,1400-07-19,35500000.0,35500000.0,34700000.0,34700000.0
2021-10-09,1400-07-17,35500000.0,35700000.0,35500000.0,35500000.0
2021-10-06,1400-07-14,35750000.0,35750000.0,35750000.0,35750000.0
2021-10-05,1400-07-13,35750000.0,35750000.0,35750000.0,35750000.0
2021-10-04,1400-07-12,35900000.0,35900000.0,35900000.0,35900000.0
2021-10-03,1400-07-11,36000000.0,36000000.0,35830000.0,35900000.0
2021-10-02,1400-07-10,35870000.0,35870000.0,35870000.0,35870000.0
2021-10-01,1400-07-09,36090000.0,36090000.0,36000000.0,36000000.0
2021-09-30,1400-07-08,36020000.0,36020000.0,36020000.0,36020000.0
2021-09-29,1400-07-07,36000000.0,36000000.0,36000000.0,36000000.0
2021-09-28,1400-07-06,35000000.0,35500000.0,35000000.0,35500000.0
2021-09-26,1400-07-04,35090000.0,35090000.0,35090000.0,35090000.0
2021-09-25,1400-07-03,34860000.0,35090000.0,34860000.0,35090000.0
2021-09-23,1400-07-01,35000000.0,35000000.0,35000000.0,35000000.0
2021-09-22,1400-06-31,34920000.0,34920000.0,34800000.0,34800000.0
2021-09-21,1400-06-30,35000000.0,35000000.0,34700000.0,34700000.0
2021-09-20,1400-06-29,35000000.0,35000000.0,34700000.0,34700000.0
2021-09-19,1400-06-28,35250000.0,35250000.0,34930000.0,35080000.0
2021-09-18,1400-06-27,35500000.0,35500000.0,35000000.0,35000000.0
2021-09-17,1400-06-26,35465000.0,35465000.0,35200000.0,35200000.0
2021-09-16,1400-06-25,35500000.0,35500000.0,35500000.0,35500000.0
2021-09-15,1400-06-24,36000000.0,36000000.0,35480000.0,35500000.0
2021-09-14,1400-06-23,36000000.0,36000000.0,35680000.0,35680000.0
2021-09-13,1400-06-22,36045000.0,36045000.0,36045000.0,36045000.0
2021-09-12,1400-06-21,36000000.0,36000000.0,36000000.0,36000000.0
2021-09-11,1400-06-20,36900000.0,36900000.0,36500000.0,36500000.0
2021-09-10,1400-06-19,37500000.0,37500000.0,37000000.0,37000000.0
2021-09-09,1400-06-18,37430000.0,37430000.0,37430000.0,37430000.0
2021-09-08,1400-06-17,37430000.0,37430000.0,37430000.0,37430000.0
2021-09-07,1400-06-16,37000000.0,37500000.0,37000000.0,37500000.0
2021-09-06,1400-06-15,37200000.0,37200000.0,37200000.0,37200000.0
2021-09-05,1400-06-14,37500000.0,38000000.0,37000000.0,37000000.0
2021-09-04,1400-06-13,37500000.0,38500000.0,37500000.0,38500000.0
2021-09-03,1400-06-12,37500000.0,38370000.0,37500000.0,38370000.0
2021-09-02,1400-06-11,38850000.0,38850000.0,38850000.0,38850000.0
2021-09-01,1400-06-10,38850000.0,38850000.0,38850000.0,38850000.0
2021-08-31,1400-06-09,38500000.0,38500000.0,38500000.0,38500000.0
2021-08-30,1400-06-08,38900000.0,38900000.0,38900000.0,38900000.0
2021-08-29,1400-06-07,39000000.0,39000000.0,38420000.0,38500000.0
2021-08-28,1400-06-06,38860000.0,38860000.0,38620000.0,38620000.0
2021-08-27,1400-06-05,39050000.0,39500000.0,39000000.0,39000000.0
2021-08-26,1400-06-04,38500000.0,38500000.0,38500000.0,38500000.0
2021-08-25,1400-06-03,39500000.0,39500000.0,38500000.0,38500000.0
2021-08-24,1400-06-02,39430000.0,39430000.0,39430000.0,39430000.0
2021-08-23,1400-06-01,39150000.0,39500000.0,39150000.0,39500000.0
2021-08-22,1400-05-31,38300000.0,39000000.0,38300000.0,39000000.0
2021-08-21,1400-05-30,39220000.0,39220000.0,38500000.0,38500000.0
2021-08-20,1400-05-29,38000000.0,39000000.0,38000000.0,39000000.0
2021-08-17,1400-05-26,37850000.0,37850000.0,37850000.0,37850000.0
2021-08-16,1400-05-25,37850000.0,37850000.0,37850000.0,37850000.0
2021-08-15,1400-05-24,38000000.0,38000000.0,38000000.0,38000000.0
2021-08-14,1400-05-23,37500000.0,38000000.0,37500000.0,38000000.0
2021-08-13,1400-05-22,37500000.0,38150000.0,37500000.0,38050000.0
2021-08-12,1400-05-21,37625000.0,37625000.0,37625000.0,37625000.0
2021-08-11,1400-05-20,37625000.0,37625000.0,37625000.0,37625000.0
2021-08-10,1400-05-19,36350000.0,37500000.0,36350000.0,37500000.0
2021-08-09,1400-05-18,36000000.0,36100000.0,36000000.0,36100000.0
2021-08-08,1400-05-17,35900000.0,35900000.0,35900000.0,35900000.0
2021-08-07,1400-05-16,35800000.0,36000000.0,35800000.0,36000000.0
2021-08-06,1400-05-15,36500000.0,36500000.0,35500000.0,35500000.0
2021-08-05,1400-05-14,36620000.0,36620000.0,36620000.0,36620000.0
2021-08-04,1400-05-13,36620000.0,36620000.0,36620000.0,36620000.0
2021-08-03,1400-05-12,37000000.0,37000000.0,36500000.0,36500000.0
2021-08-02,1400-05-11,37000000.0,37400000.0,37000000.0,37400000.0
2021-08-01,1400-05-10,37600000.0,37600000.0,37200000.0,37200000.0
2021-07-31,1400-05-09,37500000.0,37500000.0,37500000.0,37500000.0
2021-07-30,1400-05-08,37000000.0,38200000.0,37000000.0,38000000.0
2021-07-28,1400-05-06,36800000.0,36800000.0,36800000.0,36800000.0
2021-07-27,1400-05-05,36800000.0,36800000.0,36800000.0,36800000.0
2021-07-26,1400-05-04,35550000.0,36500000.0,35550000.0,36500000.0
2021-07-25,1400-05-03,34950000.0,35500000.0,34950000.0,35500000.0
2021-07-24,1400-05-02,35000000.0,35000000.0,35000000.0,35000000.0
2021-07-23,1400-05-01,35000000.0,35000000.0,34850000.0,34850000.0
2021-07-22,1400-04-31,34950000.0,34950000.0,34950000.0,34950000.0
2021-07-21,1400-04-30,34950000.0,34950000.0,34950000.0,34950000.0
2021-07-20,1400-04-29,35000000.0,35000000.0,35000000.0,35000000.0
2021-07-19,1400-04-28,34500000.0,35000000.0,34500000.0,35000000.0
2021-07-18,1400-04-27,34500000.0,34750000.0,34500000.0,34750000.0
2021-07-17,1400-04-26,34500000.0,34850000.0,34500000.0,34850000.0
2021-07-16,1400-04-25,34500000.0,34720000.0,34500000.0,34720000.0
2021-07-15,1400-04-24,34700000.0,34700000.0,34700000.0,34700000.0
2021-07-14,1400-04-23,34700000.0,34700000.0,34700000.0,34700000.0
2021-07-13,1400-04-22,35000000.0,35000000.0,34500000.0,34500000.0
2021-07-12,1400-04-21,35650000.0,36000000.0,35500000.0,35500000.0
2021-07-11,1400-04-20,36000000.0,36000000.0,35750000.0,35750000.0
2021-07-10,1400-04-19,36000000.0,36000000.0,35800000.0,35800000.0
2021-07-09,1400-04-18,35900000.0,35900000.0,35900000.0,35900000.0
2021-07-07,1400-04-16,36500000.0,36500000.0,36000000.0,36000000.0
2021-07-06,1400-04-15,36400000.0,36400000.0,36400000.0,36400000.0
2021-07-05,1400-04-14,37350000.0,37350000.0,36500000.0,36500000.0
2021-07-04,1400-04-13,37300000.0,37300000.0,37000000.0,37000000.0
2021-07-03,1400-04-12,37500000.0,37500000.0,37500000.0,37500000.0
2021-07-02,1400-04-11,37500000.0,37500000.0,37100000.0,37100000.0
2021-07-01,1400-04-10,37200000.0,37200000.0,37200000.0,37200000.0
2021-06-30,1400-04-09,37500000.0,37500000.0,37200000.0,37200000.0
2021-06-29,1400-04-08,37350000.0,37350000.0,37350000.0,37350000.0
2021-06-28,1400-04-07,37200000.0,37500000.0,37200000.0,37500000.0
2021-06-27,1400-04-06,36500000.0,37000000.0,36500000.0,37000000.0
2021-06-26,1400-04-05,36400000.0,36400000.0,36400000.0,36400000.0
2021-06-25,1400-04-04,35900000.0,36500000.0,35900000.0,36500000.0
2021-06-24,1400-04-03,35500000.0,35500000.0,35500000.0,35500000.0
2021-06-23,1400-04-02,35650000.0,35650000.0,35500000.0,35500000.0
2021-06-22,1400-04-01,36500000.0,36500000.0,36000000.0,36000000.0
2021-06-21,1400-03-31,36600000.0,36600000.0,36600000.0,36600000.0
2021-06-20,1400-03-30,36000000.0,37000000.0,36000000.0,36500000.0
2021-06-19,1400-03-29,35400000.0,35500000.0,35000000.0,35500000.0
2021-06-18,1400-03-28,37000000.0,37000000.0,35500000.0,35500000.0
2021-06-17,1400-03-27,37500000.0,37500000.0,37500000.0,37500000.0
2021-06-16,1400-03-26,37500000.0,37500000.0,37500000.0,37500000.0
2021-06-15,1400-03-25,37100000.0,37100000.0,37100000.0,37100000.0
2021-06-14,1400-03-24,37500000.0,37500000.0,37500000.0,37500000.0
2021-06-13,1400-03-23,37200000.0,37200000.0,37200000.0,37200000.0
2021-06-12,1400-03-22,37950000.0,37950000.0,37500000.0,37500000.0
2021-06-11,1400-03-21,37500000.0,37800000.0,37500000.0,37800000.0
2021-06-10,1400-03-20,38000000.0,38000000.0,38000000.0,38000000.0
2021-06-09,1400-03-19,38000000.0,38000000.0,38000000.0,38000000.0
2021-06-08,1400-03-18,39350000.0,39350000.0,38300000.0,38300000.0
2021-06-07,1400-03-17,39200000.0,39200000.0,38500000.0,39000000.0
2021-06-06,1400-03-16,39350000.0,39500000.0,39350000.0,39500000.0
2021-06-03,1400-03-13,39000000.0,39000000.0,39000000.0,39000000.0
2021-06-02,1400-03-12,39350000.0,39350000.0,39000000.0,39000000.0
2021-06-01,1400-03-11,40000000.0,40000000.0,39500000.0,39500000.0
2021-05-31,1400-03-10,39000000.0,39500000.0,39000000.0,39500000.0
2021-05-30,1400-03-09,40100000.0,40100000.0,40000000.0,40000000.0
2021-05-29,1400-03-08,39100000.0,40000000.0,39090000.0,40000000.0
2021-05-27,1400-03-06,38500000.0,38500000.0,38500000.0,38500000.0
2021-05-26,1400-03-05,38900000.0,38900000.0,38500000.0,38500000.0
2021-05-25,1400-03-04,38450000.0,39000000.0,38450000.0,39000000.0
2021-05-24,1400-03-03,38500000.0,38500000.0,38000000.0,38000000.0
2021-05-23,1400-03-02,39000000.0,39000000.0,39000000.0,39000000.0
2021-05-22,1400-03-01,37850000.0,38500000.0,37850000.0,38500000.0
2021-05-21,1400-02-31,38300000.0,38300000.0,38000000.0,38000000.0
2021-05-20,1400-02-30,38500000.0,38500000.0,38500000.0,38500000.0
2021-05-19,1400-02-29,38500000.0,38500000.0,38500000.0,38500000.0
2021-05-18,1400-02-28,38000000.0,38000000.0,38000000.0,38000000.0
2021-05-17,1400-02-27,39000000.0,39000000.0,39000000.0,39000000.0
2021-05-16,1400-02-26,38800000.0,38800000.0,38800000.0,38800000.0
2021-05-15,1400-02-25,38500000.0,39000000.0,38350000.0,39000000.0
2021-05-12,1400-02-22,36100000.0,37000000.0,35400000.0,37000000.0
2021-05-11,1400-02-21,36000000.0,36000000.0,36000000.0,36000000.0
2021-05-09,1400-02-19,33300000.0,35000000.0,33300000.0,35000000.0
2021-05-08,1400-02-18,32500000.0,33000000.0,32500000.0,33000000.0
2021-05-07,1400-02-17,33300000.0,33300000.0,32600000.0,32600000.0
2021-05-06,1400-02-16,33000000.0,33000000.0,33000000.0,33000000.0
2021-05-05,1400-02-15,33000000.0,33000000.0,33000000.0,33000000.0
2021-05-04,1400-02-14,33000000.0,33000000.0,32000000.0,32000000.0
2021-05-03,1400-02-13,33100000.0,33100000.0,33100000.0,33100000.0
2021-05-02,1400-02-12,33100000.0,33100000.0,33100000.0,33100000.0
2021-05-01,1400-02-11,34300000.0,34500000.0,33000000.0,33000000.0
2021-04-30,1400-02-10,35300000.0,35300000.0,35000000.0,35000000.0
2021-04-29,1400-02-09,35500000.0,35500000.0,35500000.0,35500000.0
2021-04-28,1400-02-08,36000000.0,36000000.0,35500000.0,35500000.0
2021-04-27,1400-02-07,35900000.0,35900000.0,35900000.0,35900000.0
2021-04-26,1400-02-06,35750000.0,36000000.0,35750000.0,36000000.0
2021-04-25,1400-02-05,35850000.0,35850000.0,35500000.0,35500000.0
2021-04-24,1400-02-04,36650000.0,36650000.0,36000000.0,36000000.0
2021-04-23,1400-02-03,37000000.0,37000000.0,36500000.0,36500000.0
2021-04-22,1400-02-02,37500000.0,37500000.0,37500000.0,37500000.0
2021-04-21,1400-02-01,37000000.0,37500000.0,37000000.0,37500000.0
2021-04-20,1400-01-31,38000000.0,38000000.0,38000000.0,38000000.0
2021-04-19,1400-01-30,38500000.0,38500000.0,37500000.0,37500000.0
2021-04-18,1400-01-29,38850000.0,38850000.0,38000000.0,38000000.0
2021-04-17,1400-01-28,39500000.0,39500000.0,39000000.0,39000000.0
2021-04-16,1400-01-27,39000000.0,39500000.0,39000000.0,39200000.0
2021-04-15,1400-01-26,38850000.0,38850000.0,38850000.0,38850000.0
2021-04-14,1400-01-25,38850000.0,38850000.0,38850000.0,38850000.0
2021-04-13,1400-01-24,39000000.0,39000000.0,39000000.0,39000000.0
2021-04-12,1400-01-23,39000000.0,39150000.0,39000000.0,39150000.0
2021-04-11,1400-01-22,39350000.0,39350000.0,39350000.0,39350000.0
2021-04-10,1400-01-21,40500000.0,40500000.0,39000000.0,39000000.0
2021-04-09,1400-01-20,40750000.0,40750000.0,40750000.0,40750000.0
2021-04-08,1400-01-19,40500000.0,40500000.0,40500000.0,40500000.0
2021-04-07,1400-01-18,40650000.0,40650000.0,40500000.0,40500000.0
2021-04-06,1400-01-17,41250000.0,41250000.0,41000000.0,41000000.0
2021-04-05,1400-01-16,41500000.0,41500000.0,41500000.0,41500000.0
2021-04-04,1400-01-15,41560000.0,41560000.0,41560000.0,41560000.0
2021-04-03,1400-01-14,43000000.0,43000000.0,41300000.0,41500000.0
2021-04-02,1400-01-13,43000000.0,43000000.0,41400000.0,41400000.0
2021-03-31,1400-01-11,42925000.0,43000000.0,42850000.0,42850000.0
2021-03-30,1400-01-10,42850000.0,42850000.0,42850000.0,42850000.0
2021-03-29,1400-01-09,43000000.0,43000000.0,43000000.0,43000000.0
2021-03-28,1400-01-08,42650000.0,42650000.0,42650000.0,42650000.0
2021-03-27,1400-01-07,43000000.0,43000000.0,42650000.0,42650000.0
2021-03-26,1400-01-06,43000000.0,43000000.0,42800000.0,42800000.0
2021-03-18,1399-12-28,42700000.0,42700000.0,42700000.0,42700000.0
2021-03-17,1399-12-27,42700000.0,42700000.0,42700000.0,42700000.0
2021-03-16,1399-12-26,42500000.0,42650000.0,42500000.0,42500000.0
2021-03-15,1399-12-25,42000000.0,43000000.0,42000000.0,43000000.0
2021-03-14,1399-12-24,42000000.0,42000000.0,40450000.0,41500000.0
2021-03-13,1399-12-23,40000000.0,42000000.0,40000000.0,40500000.0
2021-03-12,1399-12-22,40500000.0,40500000.0,40500000.0,40500000.0
2021-03-10,1399-12-20,40000000.0,40000000.0,40000000.0,40000000.0
2021-03-09,1399-12-19,38500000.0,40000000.0,38500000.0,40000000.0
2021-03-08,1399-12-18,38300000.0,38300000.0,38300000.0,38300000.0
2021-03-07,1399-12-17,38500000.0,38500000.0,38500000.0,38500000.0
2021-03-06,1399-12-16,38100000.0,38100000.0,38000000.0,38000000.0
2021-03-05,1399-12-15,38350000.0,38500000.0,37000000.0,38500000.0
2021-03-04,1399-12-14,39000000.0,39000000.0,39000000.0,39000000.0
2021-03-03,1399-12-13,39500000.0,39500000.0,39000000.0,39000000.0
2021-03-02,1399-12-12,39600000.0,39600000.0,39600000.0,39600000.0
2021-03-01,1399-12-11,39600000.0,39600000.0,39500000.0,39500000.0
2021-02-28,1399-12-10,40900000.0,40900000.0,40000000.0,40000000.0
2021-02-27,1399-12-09,41000000.0,41000000.0,40500000.0,40500000.0
2021-02-26,1399-12-08,40850000.0,40850000.0,40850000.0,40850000.0
2021-02-24,1399-12-06,41000000.0,41000000.0,41000000.0,41000000.0
2021-02-23,1399-12-05,40500000.0,41000000.0,40500000.0,41000000.0
2021-02-22,1399-12-04,40750000.0,40750000.0,40750000.0,40750000.0
2021-02-21,1399-12-03,41200000.0,41200000.0,40500000.0,40500000.0
2021-02-20,1399-12-02,42000000.0,42000000.0,41000000.0,41000000.0
2021-02-19,1399-12-01,43000000.0,43000000.0,42500000.0,42500000.0
2021-02-18,1399-11-30,43100000.0,43100000.0,43100000.0,43100000.0
2021-02-17,1399-11-29,43100000.0,43100000.0,43100000.0,43100000.0
2021-02-16,1399-11-28,43500000.0,43650000.0,43000000.0,43000000.0
2021-02-15,1399-11-27,43800000.0,43800000.0,43800000.0,43800000.0
2021-02-14,1399-11-26,45000000.0,45000000.0,43500000.0,43500000.0
2021-02-13,1399-11-25,44800000.0,44800000.0,44800000.0,44800000.0
2021-02-12,1399-11-24,44500000.0,45000000.0,44500000.0,45000000.0
2021-02-11,1399-11-23,44000000.0,44000000.0,44000000.0,44000000.0
2021-02-10,1399-11-22,43000000.0,44000000.0,43000000.0,44000000.0
2021-02-09,1399-11-21,43800000.0,43800000.0,43800000.0,43800000.0
2021-02-08,1399-11-20,42000000.0,43800000.0,42000000.0,43000000.0
2021-02-07,1399-11-19,41500000.0,45000000.0,41500000.0,43500000.0
2021-02-06,1399-11-18,41500000.0,42600000.0,41500000.0,42600000.0
2021-02-05,1399-11-17,42300000.0,42300000.0,42300000.0,42300000.0
2021-02-04,1399-11-16,41500000.0,41500000.0,41500000.0,41500000.0
2021-02-03,1399-11-15,41000000.0,41500000.0,40800000.0,41500000.0
2021-02-02,1399-11-14,42000000.0,42000000.0,41800000.0,41800000.0
2021-02-01,1399-11-13,42000000.0,42000000.0,41750000.0,42000000.0
